id,name,height,weight,types,abilities,base_stats,front_pic_link,back_pic_link
606,beheeyem,10,345,['psychic'],"['telepathy', 'synchronize', 'analytic']","{'hp': 75, 'attack': 75, 'defense': 75, 'special-attack': 125, 'special-defense': 95, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/606.png
607,litwick,3,31,"['ghost', 'fire']","['flash-fire', 'flame-body', 'infiltrator']","{'hp': 50, 'attack': 30, 'defense': 55, 'special-attack': 65, 'special-defense': 55, 'speed': 20}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/607.png
608,lampent,6,130,"['ghost', 'fire']","['flash-fire', 'flame-body', 'infiltrator']","{'hp': 60, 'attack': 40, 'defense': 60, 'special-attack': 95, 'special-defense': 60, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/608.png
609,chandelure,10,343,"['ghost', 'fire']","['flash-fire', 'flame-body', 'infiltrator']","{'hp': 60, 'attack': 55, 'defense': 90, 'special-attack': 145, 'special-defense': 90, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/609.png
610,axew,6,180,['dragon'],"['rivalry', 'mold-breaker', 'unnerve']","{'hp': 46, 'attack': 87, 'defense': 60, 'special-attack': 30, 'special-defense': 40, 'speed': 57}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/610.png
611,fraxure,10,360,['dragon'],"['rivalry', 'mold-breaker', 'unnerve']","{'hp': 66, 'attack': 117, 'defense': 70, 'special-attack': 40, 'special-defense': 50, 'speed': 67}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/611.png
612,haxorus,18,1055,['dragon'],"['rivalry', 'mold-breaker', 'unnerve']","{'hp': 76, 'attack': 147, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 97}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/612.png
613,cubchoo,5,85,['ice'],"['snow-cloak', 'slush-rush', 'rattled']","{'hp': 55, 'attack': 70, 'defense': 40, 'special-attack': 60, 'special-defense': 40, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/613.png
614,beartic,26,2600,['ice'],"['snow-cloak', 'slush-rush', 'swift-swim']","{'hp': 95, 'attack': 130, 'defense': 80, 'special-attack': 70, 'special-defense': 80, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/614.png
615,cryogonal,11,1480,['ice'],['levitate'],"{'hp': 80, 'attack': 50, 'defense': 50, 'special-attack': 95, 'special-defense': 135, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/615.png
616,shelmet,4,77,['bug'],"['hydration', 'shell-armor', 'overcoat']","{'hp': 50, 'attack': 40, 'defense': 85, 'special-attack': 40, 'special-defense': 65, 'speed': 25}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/616.png
617,accelgor,8,253,['bug'],"['hydration', 'sticky-hold', 'unburden']","{'hp': 80, 'attack': 70, 'defense': 40, 'special-attack': 100, 'special-defense': 60, 'speed': 145}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/617.png
618,stunfisk,7,110,"['ground', 'electric']","['static', 'limber', 'sand-veil']","{'hp': 109, 'attack': 66, 'defense': 84, 'special-attack': 81, 'special-defense': 99, 'speed': 32}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/618.png
619,mienfoo,9,200,['fighting'],"['inner-focus', 'regenerator', 'reckless']","{'hp': 45, 'attack': 85, 'defense': 50, 'special-attack': 55, 'special-defense': 50, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/619.png
620,mienshao,14,355,['fighting'],"['inner-focus', 'regenerator', 'reckless']","{'hp': 65, 'attack': 125, 'defense': 60, 'special-attack': 95, 'special-defense': 60, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/620.png
621,druddigon,16,1390,['dragon'],"['rough-skin', 'sheer-force', 'mold-breaker']","{'hp': 77, 'attack': 120, 'defense': 90, 'special-attack': 60, 'special-defense': 90, 'speed': 48}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/621.png
622,golett,10,920,"['ground', 'ghost']","['iron-fist', 'klutz', 'no-guard']","{'hp': 59, 'attack': 74, 'defense': 50, 'special-attack': 35, 'special-defense': 50, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/622.png
623,golurk,28,3300,"['ground', 'ghost']","['iron-fist', 'klutz', 'no-guard']","{'hp': 89, 'attack': 124, 'defense': 80, 'special-attack': 55, 'special-defense': 80, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/623.png
624,pawniard,5,102,"['dark', 'steel']","['defiant', 'inner-focus', 'pressure']","{'hp': 45, 'attack': 85, 'defense': 70, 'special-attack': 40, 'special-defense': 40, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/624.png
625,bisharp,16,700,"['dark', 'steel']","['defiant', 'inner-focus', 'pressure']","{'hp': 65, 'attack': 125, 'defense': 100, 'special-attack': 60, 'special-defense': 70, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/625.png
626,bouffalant,16,946,['normal'],"['reckless', 'sap-sipper', 'soundproof']","{'hp': 95, 'attack': 110, 'defense': 95, 'special-attack': 40, 'special-defense': 95, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/626.png
627,rufflet,5,105,"['normal', 'flying']","['keen-eye', 'sheer-force', 'hustle']","{'hp': 70, 'attack': 83, 'defense': 50, 'special-attack': 37, 'special-defense': 50, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/627.png
628,braviary,15,410,"['normal', 'flying']","['keen-eye', 'sheer-force', 'defiant']","{'hp': 100, 'attack': 123, 'defense': 75, 'special-attack': 57, 'special-defense': 75, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/628.png
629,vullaby,5,90,"['dark', 'flying']","['big-pecks', 'overcoat', 'weak-armor']","{'hp': 70, 'attack': 55, 'defense': 75, 'special-attack': 45, 'special-defense': 65, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/629.png
630,mandibuzz,12,395,"['dark', 'flying']","['big-pecks', 'overcoat', 'weak-armor']","{'hp': 110, 'attack': 65, 'defense': 105, 'special-attack': 55, 'special-defense': 95, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/630.png
631,heatmor,14,580,['fire'],"['gluttony', 'flash-fire', 'white-smoke']","{'hp': 85, 'attack': 97, 'defense': 66, 'special-attack': 105, 'special-defense': 66, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/631.png
632,durant,3,330,"['bug', 'steel']","['swarm', 'hustle', 'truant']","{'hp': 58, 'attack': 109, 'defense': 112, 'special-attack': 48, 'special-defense': 48, 'speed': 109}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/632.png
633,deino,8,173,"['dark', 'dragon']",['hustle'],"{'hp': 52, 'attack': 65, 'defense': 50, 'special-attack': 45, 'special-defense': 50, 'speed': 38}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/633.png
634,zweilous,14,500,"['dark', 'dragon']",['hustle'],"{'hp': 72, 'attack': 85, 'defense': 70, 'special-attack': 65, 'special-defense': 70, 'speed': 58}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/634.png
635,hydreigon,18,1600,"['dark', 'dragon']",['levitate'],"{'hp': 92, 'attack': 105, 'defense': 90, 'special-attack': 125, 'special-defense': 90, 'speed': 98}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/635.png
636,larvesta,11,288,"['bug', 'fire']","['flame-body', 'swarm']","{'hp': 55, 'attack': 85, 'defense': 55, 'special-attack': 50, 'special-defense': 55, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/636.png
637,volcarona,16,460,"['bug', 'fire']","['flame-body', 'swarm']","{'hp': 85, 'attack': 60, 'defense': 65, 'special-attack': 135, 'special-defense': 105, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/637.png
638,cobalion,21,2500,"['steel', 'fighting']",['justified'],"{'hp': 91, 'attack': 90, 'defense': 129, 'special-attack': 90, 'special-defense': 72, 'speed': 108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/638.png
639,terrakion,19,2600,"['rock', 'fighting']",['justified'],"{'hp': 91, 'attack': 129, 'defense': 90, 'special-attack': 72, 'special-defense': 90, 'speed': 108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/639.png
640,virizion,20,2000,"['grass', 'fighting']",['justified'],"{'hp': 91, 'attack': 90, 'defense': 72, 'special-attack': 90, 'special-defense': 129, 'speed': 108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/640.png
641,tornadus-incarnate,15,630,['flying'],"['prankster', 'defiant']","{'hp': 79, 'attack': 115, 'defense': 70, 'special-attack': 125, 'special-defense': 80, 'speed': 111}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/641.png
642,thundurus-incarnate,15,610,"['electric', 'flying']","['prankster', 'defiant']","{'hp': 79, 'attack': 115, 'defense': 70, 'special-attack': 125, 'special-defense': 80, 'speed': 111}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/642.png
643,reshiram,32,3300,"['dragon', 'fire']",['turboblaze'],"{'hp': 100, 'attack': 120, 'defense': 100, 'special-attack': 150, 'special-defense': 120, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/643.png
644,zekrom,29,3450,"['dragon', 'electric']",['teravolt'],"{'hp': 100, 'attack': 150, 'defense': 120, 'special-attack': 120, 'special-defense': 100, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/644.png
645,landorus-incarnate,15,680,"['ground', 'flying']","['sand-force', 'sheer-force']","{'hp': 89, 'attack': 125, 'defense': 90, 'special-attack': 115, 'special-defense': 80, 'speed': 101}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/645.png
646,kyurem,30,3250,"['dragon', 'ice']",['pressure'],"{'hp': 125, 'attack': 130, 'defense': 90, 'special-attack': 130, 'special-defense': 90, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/646.png
647,keldeo-ordinary,14,485,"['water', 'fighting']",['justified'],"{'hp': 91, 'attack': 72, 'defense': 90, 'special-attack': 129, 'special-defense': 90, 'speed': 108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/647.png
648,meloetta-aria,6,65,"['normal', 'psychic']",['serene-grace'],"{'hp': 100, 'attack': 77, 'defense': 77, 'special-attack': 128, 'special-defense': 128, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/648.png
649,genesect,15,825,"['bug', 'steel']",['download'],"{'hp': 71, 'attack': 120, 'defense': 95, 'special-attack': 120, 'special-defense': 95, 'speed': 99}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/649.png
650,chespin,4,90,['grass'],"['overgrow', 'bulletproof']","{'hp': 56, 'attack': 61, 'defense': 65, 'special-attack': 48, 'special-defense': 45, 'speed': 38}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/650.png
651,quilladin,7,290,['grass'],"['overgrow', 'bulletproof']","{'hp': 61, 'attack': 78, 'defense': 95, 'special-attack': 56, 'special-defense': 58, 'speed': 57}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/651.png
652,chesnaught,16,900,"['grass', 'fighting']","['overgrow', 'bulletproof']","{'hp': 88, 'attack': 107, 'defense': 122, 'special-attack': 74, 'special-defense': 75, 'speed': 64}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/652.png
653,fennekin,4,94,['fire'],"['blaze', 'magician']","{'hp': 40, 'attack': 45, 'defense': 40, 'special-attack': 62, 'special-defense': 60, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/653.png
654,braixen,10,145,['fire'],"['blaze', 'magician']","{'hp': 59, 'attack': 59, 'defense': 58, 'special-attack': 90, 'special-defense': 70, 'speed': 73}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/654.png
655,delphox,15,390,"['fire', 'psychic']","['blaze', 'magician']","{'hp': 75, 'attack': 69, 'defense': 72, 'special-attack': 114, 'special-defense': 100, 'speed': 104}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/655.png
656,froakie,3,70,['water'],"['torrent', 'protean']","{'hp': 41, 'attack': 56, 'defense': 40, 'special-attack': 62, 'special-defense': 44, 'speed': 71}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/656.png
657,frogadier,6,109,['water'],"['torrent', 'protean']","{'hp': 54, 'attack': 63, 'defense': 52, 'special-attack': 83, 'special-defense': 56, 'speed': 97}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,
658,greninja,15,400,"['water', 'dark']","['torrent', 'protean']","{'hp': 72, 'attack': 95, 'defense': 67, 'special-attack': 103, 'special-defense': 71, 'speed': 122}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/658.png
